MANDT,MSEHI,KZEX3,KZEX6,ANDEC,KZKEH,KZWOB,KZ1EH,KZ2EH,DIMID,ZAEHL,NENNR,EXP10,ADDKO,EXPON,DECAN,ISOCODE,PRIMARY,TEMP_VALUE,TEMP_UNIT,FAMUNIT,PRESS_VAL,PRESS_UNIT
"811","KGS","X","X",0,"X","","","","MASFLO",1,1,0,"0.000000",0,0,"KGS","X",0,"","",0,""
"800","M2","X","X",3,"X","","","","SURFAC",1,1,0,"0.000000",0,2,"MTK","X",0,"","",0,""
"811","KGV","X","X",0,"X","","","","DENSI",1,1,0,"0.000000",0,0,"KMQ","X",0,"","",0,""
"000","KMS","X","X",0,"X","","","","TEMPRT",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","M2I","X","X",3,"X","","","","SURINV",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","KGW","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","KOH","X","X",0,"","","","","RESIST",1000,1,0,"0.000000",0,0,"B49","",0,"","",0,""
"800","M2S","X","X",0,"X","","","","VISKIN",1,1,0,"0.000000",0,0,"S4","",0,"","",0,""
"811","KHZ","X","X",0,"","","","","FREQU",1000,1,0,"0.000000",0,0,"KHZ","",0,"","",0,""
"000","KPA","X","X",0,"X","","","","PRESS",1,1,3,"0.000000",0,0,"KPA","",0,"","",0,""
"800","M3","X","X",3,"X","","","","VOLUME",1,1,0,"0.000000",0,0,"MTQ","X",0,"","",0,""
"811","KI","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"CR","",0,"","",0,""
"000","KT","X","X",0,"X","","","","MASS",1000000,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","M3S","X","X",0,"X","","","","VOLFLO",1,1,0,"0.000000",0,0,"MQS","X",0,"","",0,""
"811","KJ","X","X",0,"","","","","ENERGY",1000,1,0,"0.000000",0,0,"KJO","",0,"","",0,""
"000","KV","X","X",0,"","","","","VOLTAG",1000,1,0,"0.000000",0,0,"KVT","",0,"","",0,""
"800","MA","X","X",0,"","","","","ECURR",1,1000,0,"0.000000",0,0,"4K","",0,"","",0,""
"811","KM","X","X",0,"X","","","","LENGTH",1000,1,0,"0.000000",0,0,"KMT","X",0,"","",0,""
"800","MB","X","X",0,"X","","","","MASS",1,1,0,"0.000000",0,0,"MB","",0,"","",0,""
"811","KMH","X","X",0,"X","","","","SPEED",10,36,0,"0.000000",0,0,"KMH","",0,"","",0,""
"800","MET","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","KOH","X","X",0,"","","","","RESIST",1000,1,0,"0.000000",0,0,"B49","",0,"","",0,""
"800","MG","X","X",3,"X","","","","MASS",1,1000000,0,"0.000000",0,0,"MGM","X",0,"","",0,""
"811","KT","X","X",0,"X","","","","MASS",1000000,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","MGF","X","X",0,"","","","","MASSBD",1,100,0,"0.000000",0,0,"","",0,"","",0,""
"811","KV","X","X",0,"","","","","VOLTAG",1000,1,0,"0.000000",0,0,"KVT","",0,"","",0,""
"800","MGG","X","X",0,"","","","","MPROPO",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"811","KW","X","X",3,"X","","","","POWER",1000,1,0,"0.000000",0,0,"KWT","X",0,"","",0,""
"800","MGK","X","X",0,"","","","","MPROPO",1,1000000,0,"0.000000",0,0,"","",0,"","",0,""
"811","KW1","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"800","MGL","X","X",0,"X","","","","DENSI",1,1000,0,"0.000000",0,0,"M1","",0,"","",0,""
"000","KVA","X","X",0,"X","","","","POWER",1,1,3,"0.000000",0,0,"KVA","",0,"","",0,""
"811","KW2","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"800","MGQ","X","X",0,"X","","","","DENSI",1,1000000,0,"0.000000",0,0,"GP","",0,"","",0,""
"000","KWK","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","KWH","X","X",99,"","","","","ENERGY",1000,1,0,"0.000000",0,0,"KWH","",0,"","",0,""
"800","MHG","X","X",0,"","","","","PRESS",1,1,0,"0.000000",0,0,"006","",0,"","",0,""
"000","L","X","X",3,"X","","","","VOLUME",1,1000,0,"0.000000",0,0,"LTR","X",0,"","",0,""
"800","MHZ","X","X",0,"X","","","","FREQU",1,1,0,"0.000000",0,0,"MHZ","",0,"","",0,""
"811","L","X","X",3,"X","","","","VOLUME",1,1000,0,"0.000000",0,0,"LTR","X",0,"","",0,""
"800","MI","X","X",0,"X","","","","LENGTH",201168,125,0,"0.000000",0,0,"SMI","",0,"","",0,""
"000","L2","X","X",0,"X","","","","VOLFLO",1,60000,0,"0.000000",0,0,"L2","",0,"","",0,""
"811","LAG","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","MI2","X","X",0,"X","","","","SURFAC",774400000,299,0,"0.000000",0,0,"","",0,"","",0,""
"000","LE","X","X",3,"X","X","","","AAAADL",1,1,0,"0.000000",0,0,"C62","",0,"","",0,""
"811","LB","X","X",0,"X","","","","MASS",453592,1000000,0,"0.000000",0,0,"LBR","",0,"","",0,""
"800","MIL","X","X",0,"X","","","","LENGTH",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","LE","X","X",3,"X","X","","","AAAADL",1,1,0,"0.000000",0,0,"SU","X",0,"","",0,""
"000","LHK","X","X",3,"X","","","","SURFAC",1,1,-8,"0.000000",0,0,"","",0,"","",0,""
"800","MIM","X","X",3,"X","","","","LENGTH",1,1000000,0,"0.000000",0,0,"4H","",0,"","",0,""
"811","LF","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"800","MIN","X","X",3,"X","","","","TIME",60,1,0,"0.000000",0,0,"MIN","X",0,"","",0,""
"811","LH","X","X",0,"X","","","","VOLFLO",1,3600000,0,"0.000000",0,0,"","",0,"","",0,""
"800","MIS","X","X",0,"X","","","","TIME",1,1000000,0,"0.000000",0,0,"B98","",0,"","",0,""
"811","LS","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"800","MJ","X","X",0,"","","","","ENERGY",1,1000,0,"0.000000",0,0,"C15","",0,"","",0,""
"811","LSL","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"000","LMS","X","X",0,"X","","","","HYDROL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","ML","X","X",3,"X","","","","VOLUME",1,1000000,0,"0.000000",0,3,"MLT","",0,"","",0,""
"811","LW1","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"000","LPH","X","X",3,"X","","","","VOLFLO",1,3600000,0,"0.000000",0,0,"","",0,"","",0,""
"800","MLK","X","X",0,"","","","","VPROPO",1,1,-6,"0.000000",0,0,"","",0,"","",0,""
"811","M","X","X",2,"X","","","","LENGTH",1,1,0,"0.000000",0,0,"MTR","X",0,"","",0,""
"800","MLM","X","X",0,"X","","","","VOLFLO",1,60000000,0,"0.000000",0,0,"","",0,"","",0,""
"000","M","X","X",2,"X","","","","LENGTH",1,1,0,"0.000000",0,0,"MTR","X",0,"","",0,""
"811","M/S","X","X",0,"X","","","","SPEED",1,1,0,"0.000000",0,0,"MTS","X",0,"","",0,""
"800","MLW","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","M%","X","X",0,"","","","","MPROPO",1,100,0,"0.000000",0,0,"","",0,"","",0,""
"811","M2","X","X",3,"X","","","","SURFAC",1,1,0,"0.000000",0,2,"MTK","X",0,"","",0,""
"000","M%O","X","X",0,"","","","","MPROPO",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"800","MM","X","X",3,"X","","","","LENGTH",1,1000,0,"0.000000",0,0,"MMT","X",0,"","",0,""
"811","M2S","X","X",0,"X","","","","VISKIN",1,1,0,"0.000000",0,0,"S4","",0,"","",0,""
"000","M/S","X","X",0,"X","","","","SPEED",1,1,0,"0.000000",0,0,"MTS","X",0,"","",0,""
"811","M3","X","X",3,"X","","","","VOLUME",1,1,0,"0.000000",0,0,"MTQ","X",0,"","",0,""
"800","MM2","X","X",0,"X","","","","SURFAC",1,1,0,"0.000000",0,0,"MM2","",0,"","",0,""
"800","MMA","X","X",0,"","","","","SPEED",1,31536,-6,"0.000000",0,0,"","",0,"","",0,""
"000","M2","X","X",3,"X","","","","SURFAC",1,1,0,"0.000000",0,0,"MTK","X",0,"","",0,""
"811","M3S","X","X",0,"X","","","","VOLFLO",1,1,0,"0.000000",0,0,"MQS","X",0,"","",0,""
"800","MMG","X","X",0,"","","","","SPAEQU",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","MA","X","X",0,"","","","","ECURR",1,1000,0,"0.000000",0,0,"4K","",0,"","",0,""
"000","M2I","X","X",3,"X","","","","SURINV",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","MMH","X","X",0,"","","","","SPEED",1,3600000,0,"0.000000",0,0,"","",0,"","",0,""
"811","MBA","X","X",0,"","","","","PRESS",100,1,0,"0.000000",0,0,"MBR","",0,"","",0,""
"000","M2S","X","X",0,"X","","","","VISKIN",1,1,0,"0.000000",0,0,"S4","",0,"","",0,""
"811","MET","X","X",3,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","MMK","X","X",0,"","","","","SPAEQU",1,1000,0,"0.000000",0,0,"D87","",0,"","",0,""
"000","M3","X","X",3,"X","","","","VOLUME",1,1,0,"0.000000",0,0,"MTQ","X",0,"","",0,""
"811","MG","X","X",3,"X","","","","MASS",1,1000000,0,"0.000000",0,0,"MGM","X",0,"","",0,""
"800","MML","X","X",0,"","","","","SPAEQU",1,1,0,"0.000000",0,2,"","",0,"","",0,""
"000","M3S","X","X",0,"X","","","","VOLFLO",1,1,0,"0.000000",0,0,"MQS","X",0,"","",0,""
"811","MGW","X","X",0,"","","","","POWER",1000000,1,0,"0.000000",0,0,"MAW","X",0,"","",0,""
"800","MMO","X","X",0,"","","","","MOLQU",1,1000,0,"0.000000",0,0,"C18","",0,"","",0,""
"000","MA","X","X",0,"","","","","ECURR",1,1000,0,"0.000000",0,0,"4K","",0,"","",0,""
"811","MHZ","X","X",0,"X","","","","FREQU",1,1,0,"0.000000",0,0,"MHZ","",0,"","",0,""
"800","MMQ","X","X",0,"X","","","","VOLUME",1,1,-9,"0.000000",0,0,"MMQ","",0,"","",0,""
"811","MI","X","X",0,"X","","","","LENGTH",1,1,0,"0.000000",0,0,"SMI","",0,"","",0,""
"800","MMS","X","X",0,"","","","","SPEED",1,1000,0,"0.000000",0,0,"C16","",0,"","",0,""
"811","MIM","X","X",3,"X","","","","LENGTH",1,1000000,0,"0.000000",0,0,"4H","",0,"","",0,""
"800","MNM","X","X",0,"X","","","","SURFTE",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"000","MBT","X","X",0,"X","","","","ENERGY",105505585,1,1,"0.000000",0,3,"","",0,"","",0,""
"811","MIN","X","X",3,"X","","","","TIME",60,1,0,"0.000000",0,0,"MIN","X",0,"","",0,""
"800","MOK","X","X",0,"","","","","SPAEQU",1,1,0,"0.000000",0,0,"C19","",0,"","",0,""
"000","MBZ","X","X",0,"","","","","STEXKZ",100000,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","MIS","X","X",0,"X","","","","TIME",1,1000000,0,"0.000000",0,0,"B98","",0,"","",0,""
"800","MOL","X","X",0,"","","","","MOLQU",1,1,0,"0.000000",0,0,"C34","",0,"","",0,""
"000","MEJ","X","X",0,"X","","","","ENERGY",1000000,1,0,"0.000000",0,0,"","",0,"","",0,""
"811","ML","X","X",3,"X","","","","VOLUME",1,1000,0,"0.000000",0,3,"MLT","",0,"","",0,""
"800","MON","X","X",0,"X","","","","TIME",2592000,1,0,"0.000000",0,0,"MON","X",0,"","",0,""
"000","MG","X","X",3,"X","","","","MASS",1,1000000,0,"0.000000",0,0,"MGM","X",0,"","",0,""
"811","MM","X","X",3,"X","","","","LENGTH",1,1000,0,"0.000000",0,0,"MM","",0,"","",0,""
"800","MPB","X","X",0,"","","","","MPROPO",1,1,-9,"0.000000",0,0,"","",0,"","",0,""
"000","MGF","X","X",0,"","","","","MASSBD",1,100,0,"0.000000",0,0,"","",0,"","",0,""
"811","MMO","X","X",0,"","","","","MOLQU",1,1000,0,"0.000000",0,0,"C18","",0,"","",0,""
"800","MPG","X","X",3,"X","","","","SURINV",201168,473168,6,"0.000000",0,0,"","",0,"","",0,""
"000","MGG","X","X",0,"","","","","MPROPO",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"811","MOL","X","X",0,"","","","","MOLQU",1,1,0,"0.000000",0,0,"C34","",0,"","",0,""
"800","MPM","X","X",0,"","","","","MPROPO",1,1,-6,"0.000000",0,0,"","",0,"","",0,""
"000","MGK","X","X",0,"","","","","MPROPO",1,1000000,0,"0.000000",0,0,"","",0,"","",0,""
"800","MPS","X","X",0,"X","","","","VISDYN",1,1000,0,"0.000000",0,0,"C24","",0,"","",0,""
"000","MGL","X","X",0,"X","","","","DENSI",1,1000,0,"0.000000",0,0,"M1","",0,"","",0,""
"800","MPT","X","X",0,"","","","","MPROPO",1,1,-12,"0.000000",0,0,"","",0,"","",0,""
"000","MGQ","X","X",0,"X","","","","DENSI",1,1000000,0,"0.000000",0,0,"GP","",0,"","",0,""
"800","MPZ","X","X",0,"","","","","STEXKZ",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","MGW","X","X",0,"","","","","POWER",1000000,1,0,"0.000000",0,0,"MAW","X",0,"","",0,""
"800","MQH","X","X",0,"X","","","","VOLFLO",1,3600,0,"0.000000",0,0,"MQH","",0,"","",0,""
"000","MHZ","X","X",0,"","","","","FREQU",1000000,1,0,"0.000000",0,0,"MHZ","",0,"","",0,""
"800","MS","X","X",0,"X","","","","TIME",1,1000,0,"0.000000",0,0,"C26","",0,"","",0,""
"000","MI","X","X",3,"X","","","","LENGTH",201168,125,0,"0.000000",0,0,"SMI","",0,"","",0,""
"800","MS2","X","X",0,"X","","","","ACCEL",1,1,0,"0.000000",0,0,"MSK","X",0,"","",0,""
"000","MI2","X","X",0,"X","","","","SURFAC",774400000,299,0,"0.000000",0,0,"","",0,"","",0,""
"800","MTE","X","X",0,"","","","","MAGNFD",1,1,0,"0.000000",0,0,"C29","",0,"","",0,""
"000","MIM","X","X",3,"X","","","","LENGTH",1,1000000,0,"0.000000",0,0,"4H","",0,"","",0,""
"800","MTS","X","X",0,"X","","","","SPEED",1,3600,0,"0.000000",0,0,"MTS","",0,"","",0,""
"800","MUG","X","X",0,"X","","","","MASS",1,1,-9,"0.000000",0,6,"","",0,"","",0,""
"800","MV","X","X",0,"","","","","VOLTAG",1,1000,0,"0.000000",0,0,"2Z","",0,"","",0,""
"800","MW","X","X",0,"","","","","POWER",1,1000,0,"0.000000",0,0,"C31","",0,"","",0,""
"800","MWH","X","X",0,"X","","","","ENERGY",3600,1,6,"0.000000",0,0,"","",0,"","",0,""
"000","MIN","X","X",3,"X","","","","TIME",60,1,0,"0.000000",0,0,"MIN","X",0,"","",0,""
"800","N","X","X",0,"","","","","FORCE",1,1,0,"0.000000",0,0,"NEW","X",0,"","",0,""
"000","MIS","X","X",0,"X","","","","TIME",1,1000000,0,"0.000000",0,0,"B98","",0,"","",0,""
"800","NAM","X","X",3,"X","","","","LENGTH",1,1000000,-3,"0.000000",0,0,"C45","",0,"","",0,""
"000","MJ","X","X",0,"","","","","ENERGY",1,1000,0,"0.000000",0,0,"C15","",0,"","",0,""
"800","NM","X","X",0,"X","","","","SURFTE",1,1000000,-3,"0.000000",0,0,"","",0,"","",0,""
"000","ML","X","X",3,"X","","","","VOLUME",1,1000000,0,"0.000000",0,0,"MLT","X",0,"","",0,""
"800","NO","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,2,"","",0,"","",0,""
"000","MLK","X","X",0,"","","","","VPROPO",1,1,-6,"0.000000",0,0,"","",0,"","",0,""
"800","NS","X","X",0,"X","","","","TIME",1,1000000,-3,"0.000000",0,0,"C47","",0,"","",0,""
"000","MLW","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"800","OCM","X","X",0,"X","","","","SPREST",1,100,0,"0.000000",0,0,"C60","",0,"","",0,""
"000","MM","X","X",3,"X","","","","LENGTH",1,1000,0,"0.000000",0,0,"MMT","X",0,"","",0,""
"800","OHM","X","X",0,"","","","","RESIST",1,1,0,"0.000000",0,0,"OHM","X",0,"","",0,""
"000","MM2","X","X",3,"X","","","","SURFAC",1,1000000,0,"0.000000",0,0,"MMK","",0,"","",0,""
"000","MMA","X","X",0,"","","","","SPEED",1,31536,-6,"0.000000",0,0,"","",0,"","",0,""
"000","MMG","X","X",0,"","","","","SPAEQU",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","MMH","X","X",0,"","","","","SPEED",1,3600000,0,"0.000000",0,0,"","",0,"","",0,""
"000","MMK","X","X",0,"","","","","SPAEQU",1,1000,0,"0.000000",0,0,"D87","",0,"","",0,""
"000","MMO","X","X",0,"","","","","MOLQU",1,1000,0,"0.000000",0,0,"C18","",0,"","",0,""
"000","MMQ","X","X",0,"X","","","","VOLUME",1,1,-9,"0.000000",0,0,"MMQ","",0,"","",0,""
"000","MMS","X","X",0,"","","","","SPEED",1,1000,0,"0.000000",0,0,"C16","",0,"","",0,""
"000","MNM","X","X",0,"X","","","","SURFTE",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"000","MOK","X","X",0,"","","","","SPAEQU",1,1,0,"0.000000",0,0,"C19","",0,"","",0,""
"000","MOL","X","X",0,"","","","","MOLQU",1,1,0,"0.000000",0,0,"C34","",0,"","",0,""
"000","MPB","X","X",0,"","","","","MPROPO",1,1,-9,"0.000000",0,0,"","",0,"","",0,""
"000","MPM","X","X",0,"","","","","MPROPO",1,1,-6,"0.000000",0,0,"","",0,"","",0,""
"000","MPS","X","X",0,"X","","","","VISDYN",1,1000,0,"0.000000",0,0,"C24","",0,"","",0,""
"000","MPT","X","X",0,"","","","","MPROPO",1,1,-12,"0.000000",0,0,"","",0,"","",0,""
"000","MPZ","X","X",0,"","","","","STEXKZ",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","MQH","X","X",0,"X","","","","VOLFLO",1,3600,0,"0.000000",0,0,"MQH","",0,"","",0,""
"000","MS","X","X",0,"X","","","","TIME",1,1000,0,"0.000000",0,0,"C26","",0,"","",0,""
"000","MS2","X","X",0,"X","","","","ACCEL",1,1,0,"0.000000",0,0,"MSK","X",0,"","",0,""
"000","MTE","X","X",0,"","","","","MAGNFD",1,1000,0,"0.000000",0,0,"C29","",0,"","",0,""
"000","MTS","X","X",0,"X","","","","SPEED",1,3600,0,"0.000000",0,0,"MTS","",0,"","",0,""
"000","MV","X","X",0,"","","","","VOLTAG",1,1000,0,"0.000000",0,0,"2Z","",0,"","",0,""
"000","MVA","X","X",0,"X","","","","POWER",1,1,6,"0.000000",0,0,"MVA","",0,"","",0,""
"000","MW","X","X",0,"","","","","POWER",1,1000,0,"0.000000",0,0,"C31","",0,"","",0,""
"000","N","X","X",0,"","","","","FORCE",1,1,0,"0.000000",0,0,"NEW","X",0,"","",0,""
"000","NAM","X","X",3,"X","","","","LENGTH",1,1000000,-3,"0.000000",0,0,"C45","",0,"","",0,""
"000","NM","X","X",0,"X","","","","SURFTE",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","NS","X","X",0,"X","","","","TIME",1,1000000,-3,"0.000000",0,0,"C47","",0,"","",0,""
"000","OCM","X","X",0,"X","","","","SPREST",1,100,0,"0.000000",0,0,"C60","",0,"","",0,""
"000","OHM","X","X",0,"","","","","RESIST",1,1,0,"0.000000",0,0,"OHM","X",0,"","",0,""
"000","OM","X","X",0,"X","","","","SPREST",1,1,0,"0.000000",0,0,"C61","",0,"","",0,""
"000","OZ","X","X",0,"X","","","","MASS",567,20000,0,"0.000000",0,0,"","",0,"","",0,""
"000","OZA","X","X",0,"X","","","","VOLUME",29573,1,-9,"0.000000",0,0,"","",0,"","",0,""
"000","P","X","X",0,"X","","","","POINTS",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","PA","X","X",0,"","","","","PRESS",1,1,0,"0.000000",0,0,"PAL","X",0,"","",0,""
"000","PAA","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PR","",0,"","",0,""
"000","PAK","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PK","X",0,"","",0,""
"000","PAL","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PF","X",0,"","",0,""
"000","PAS","X","X",0,"X","","","","VISDYN",1,1,0,"0.000000",0,0,"C65","",0,"","",0,""
"000","PCT","X","X",99,"X","","","","AAAADL",1,1,0,"0.000000",0,8,"","",0,"","",0,""
"000","PDA","X","X",0,"X","","","","TIME",28800,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","PMI","X","X",0,"X","","","","FREQU",1,60,0,"0.000000",0,0,"","",0,"","",0,""
"000","PMR","X","X",0,"X","","","","PERMEA",1,1,0,"0.000000",0,3,"","",0,"","",0,""
"000","PPB","X","X",0,"X","","","","PROPOR",1,1,-9,"0.000000",0,0,"","",0,"","",0,""
"000","PPM","X","X",0,"X","","","","PROPOR",1,1,-6,"0.000000",0,0,"59","",0,"","",0,""
"000","PPT","X","X",0,"X","","","","PROPOR",1,1,-12,"0.000000",0,0,"","",0,"","",0,""
"000","PRM","X","X",0,"X","","","","PERMEA",1,6000000,0,"0.000000",0,3,"","",0,"","",0,""
"000","PRS","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"IE","",0,"","",0,""
"000","PS","X","X",0,"X","","","","TIME",1,1,-12,"0.000000",0,0,"","",0,"","",0,""
"000","PT","X","X",0,"X","","","","VOLUME",473168,1,-9,"0.000000",0,0,"","",0,"","",0,""
"000","QT","X","X",0,"X","","","","VOLUME",946336,1,-9,"0.000000",0,0,"","",0,"","",0,""
"000","RHO","X","X",0,"X","","","","DENSI",1000,1,0,"0.000000",0,0,"23","",0,"","",0,""
"000","ROL","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"RO","X",0,"","",0,""
"000","S","X","X",0,"","","","","TIME",1,1,0,"0.000000",0,0,"SEC","X",0,"","",0,""
"000","ST","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"PCE","X",0,"","",0,""
"000","STD","X","X",3,"X","","","","TIME",3600,1,0,"0.000000",0,1,"HUR","X",0,"","",0,""
"000","TAG","X","X",0,"X","","","","TIME",86400,1,0,"0.000000",0,0,"DAY","X",0,"","",0,""
"000","TC3","X","X",0,"","","","","TKONZ",1000000,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","TES","X","X",0,"","","","","MAGNFD",1,1,0,"0.000000",0,0,"D33","",0,"","",0,""
"000","TH","X","X",0,"X","","","","AAAADL",1,1,0,"0.000000",0,0,"MIL","X",0,"","",0,""
"000","TM3","X","X",0,"","","","","TKONZ",1,1,0,"0.000000",0,0,"","",0,"","",0,""
"000","UGL","X","X",0,"X","","","","DENSI",1,1,-6,"0.000000",0,0,"","",0,"","",0,""
"000","V","X","X",0,"","","","","VOLTAG",1,1,0,"0.000000",0,0,"VLT","X",0,"","",0,""
"000","V%","X","X",0,"","","","","VPROPO",1,100,0,"0.000000",0,0,"","",0,"","",0,""
"000","V%O","X","X",0,"","","","","VPROPO",1,1000,0,"0.000000",0,0,"","",0,"","",0,""
"000","V01","X","X",0,"X","","","","CONDUC",1,1,-4,"0.000000",0,3,"","",0,"","",0,""
