"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"800","EURX","JPY","EUR","79959080","-133.60000","0","0"
"800","M","USD","HUF","80009898","212.96000","0","0"
"800","EURX","GBP","EUR","79959391","-66.85000","0","0"
"800","EURX","BRL","EUR","79949594","-3.38400","0","0"
"800","EURX","PLN","EUR","79958897","-4.30300","0","0"
"800","EURG","JPY","EUR","79959477","-134.67000","0","0"
"800","EURX","SIT","EUR","79959386","-195.80000","0","0"
"800","EURB","USD","EUR","79949678","-1.31990","0","0"
"800","M","USD","PEN","80009898","3.16130","0","0"
"800","EURX","ROL","EUR","79959168","-40.96200","0","0"
"800","EURX","JPY","EUR","79959081","-133.60000","0","0"
"800","EURX","BRL","EUR","79949595","-3.42640","0","0"
"800","EURB","USD","EUR","79949681","-1.32820","0","0"
"800","EURX","SIT","EUR","79959387","-195.80000","0","0"
"800","M","USD","PLN","80009898","3.50460","0","0"
"800","EURX","GBP","EUR","79959392","-66.89000","0","0"
"800","EURX","ROL","EUR","79959169","-41.12500","0","0"
"800","EURX","JPY","EUR","79959082","-133.60000","0","0"
"800","EURX","BRL","EUR","79949598","-3.45640","0","0"
"800","EURG","JPY","EUR","79959478","-134.67000","0","0"
"800","EURX","PLN","EUR","79958898","-4.32010","0","0"
"800","EURB","USD","EUR","79949692","-1.31900","0","0"
"800","EURX","SIT","EUR","79959388","-195.80000","0","0"
"800","M","USD","ROL","80009898","9.96270","0","0"
"800","EURX","ROL","EUR","79959170","-41.12500","0","0"
"800","EURX","JPY","EUR","79959083","-133.48000","0","0"
"800","EURX","GBP","EUR","79959393","-66.77000","0","0"
"800","EURX","BRL","EUR","79949668","-3.46870","0","0"
"800","M","USD","RUB","80009898","20.89700","0","0"
"800","EURB","USD","EUR","79949693","-1.32410","0","0"
"800","EURX","SIT","EUR","79959389","-195.80000","0","0"
"800","EURX","ROL","EUR","79959171","-41.12500","0","0"
"800","EURX","JPY","EUR","79959084","-133.64000","0","0"
"800","EURX","PLN","EUR","79958968","-4.31700","0","0"
"800","EURG","JPY","EUR","79959479","-134.77000","0","0"
"800","M","USD","SIT","80009898","183.10000","0","0"
"800","EURX","BRL","EUR","79949669","-3.49250","0","0"
"800","EURB","USD","EUR","79949694","-1.32410","0","0"
"800","EURX","GBP","EUR","79959394","-66.77000","0","0"
"800","EURX","SIT","EUR","79959390","-198.54000","0","0"
"800","EURX","JPY","EUR","79959085","-134.28000","0","0"
"800","EURX","ROL","EUR","79959172","-41.12500","0","0"
"800","M","USD","SKK","80009898","36.60700","0","0"
"800","EURX","BRL","EUR","79949670","-3.52480","0","0"
"800","EURB","USD","EUR","79949695","-1.32410","0","0"
"800","EURX","PLN","EUR","79958969","-4.31700","0","0"
"800","EURX","JPY","EUR","79959086","-134.87000","0","0"
"800","EURX","ROL","EUR","79959173","-40.89100","0","0"
"800","EURG","JPY","EUR","79959480","-135.79000","0","0"
"800","EURX","SIT","EUR","79959391","-198.54000","0","0"
"800","EURX","GBP","EUR","79959395","-66.77000","0","0"
"800","M","USD","VEB","80009898","564.88000","0","0"
"800","EURX","BRL","EUR","79949675","-3.56170","0","0"
"800","EURB","USD","EUR","79949696","-1.31120","0","0"
"800","EURX","JPY","EUR","79959087","-134.54000","0","0"
"800","EURX","ROL","EUR","79959174","-40.77100","0","0"
"800","EURX","PLN","EUR","79958970","-4.31700","0","0"
"800","M","VEB","ARS","80009898","1.77029","0","0"
"800","EURX","SIT","EUR","79959392","-199.40000","0","0"
"800","EURX","BRL","EUR","79949676","-3.57510","0","0"
"800","EURB","USD","EUR","79949697","-1.31360","0","0"
"800","EURX","JPY","EUR","79959088","-134.54000","0","0"
"800","EURX","ROL","EUR","79959175","-40.78100","0","0"
"800","EURG","JPY","EUR","79959481","-136.33000","0","0"
"800","M","VEB","BRL","80009898","2.14028","0","0"
"800","EURX","PLN","EUR","79958971","-4.31500","0","0"
"800","EURX","GBP","EUR","79959396","-66.36000","0","0"
"800","EURX","JPY","EUR","79959089","-134.54000","0","0"
"800","EURX","SIT","EUR","79959393","-199.40000","0","0"
"800","EURX","BRL","EUR","79949677","-3.59320","0","0"
"800","EURX","ROL","EUR","79959176","-40.89100","0","0"
"800","M","VEB","CAD","80009898","2.70199","0","0"
"800","EURB","USD","EUR","79949698","-1.31830","0","0"
"800","EURG","JPY","EUR","79959482","-137.36000","0","0"
"800","M","VEB","CLP","80009898","0.83497","0","0"
"800","EURX","JPY","EUR","79959090","-133.95000","0","0"
"800","EURB","USD","EUR","79949771","-1.32550","0","0"
"800","EURX","SIT","EUR","79959394","-199.40000","0","0"
"800","EURX","PLN","EUR","79958972","-4.33410","0","0"
"800","M","VEB","JPY","80009898","19.85377","0","0"
"800","EURX","GBP","EUR","79959397","-66.57000","0","0"
"800","EURX","BRL","EUR","79949678","-3.58820","0","0"
"800","EURX","ROL","EUR","79959177","-40.89100","0","0"
"800","EURG","JPY","EUR","79959483","-135.70000","0","0"
"800","EURX","JPY","EUR","79959091","-133.23000","0","0"
"800","EURX","SIT","EUR","79959395","-199.40000","0","0"
"800","M","VEB","PEN","80009898","5.59641","0","0"
"800","EURB","USD","EUR","79949772","-1.32400","0","0"
"800","EURX","BRL","EUR","79949681","-3.61770","0","0"
"800","EURX","PLN","EUR","79958973","-4.35500","0","0"
"800","EURX","JPY","EUR","79959092","-132.38000","0","0"
"800","EURX","ROL","EUR","79959178","-40.89100","0","0"
"800","EURX","SIT","EUR","79959396","-199.40000","0","0"
"800","EURX","GBP","EUR","79959398","-66.54000","0","0"
"800","M","VEB","USD","80009898","-564.88000","0","0"
"800","EURG","JPY","EUR","79959484","-135.70000","0","0"
"800","EURB","USD","EUR","79959170","-1.20100","0","0"
"800","EURX","BRL","EUR","79949692","-3.50200","0","0"
"800","EURX","JPY","EUR","79959093","-132.89000","0","0"
"800","EURX","SIT","EUR","79959397","-198.54000","0","0"
"800","P","GBP","DEM","80009898","3.00000","0","0"
"800","EURX","PLN","EUR","79958974","-4.37790","0","0"
"800","EURX","ROL","EUR","79959179","-40.89100","0","0"
"800","EURX","BRL","EUR","79949693","-3.51720","0","0"
"800","EURB","USD","EUR","79959171","-1.20100","0","0"
"800","EURX","JPY","EUR","79959094","-133.33000","0","0"
"800","EURG","JPY","EUR","79959485","-135.70000","0","0"
"800","EURX","GBP","EUR","79959468","-66.52000","0","0"
"800","P","USD","MXN","80029898","7.70000","0","0"
"800","EURX","SIT","EUR","79959398","-199.40000","0","0"
"800","EURX","BRL","EUR","79949694","-3.51720","0","0"
"800","EURX","PLN","EUR","79958975","-4.29500","0","0"
"800","EURB","USD","EUR","79959172","-1.20100","0","0"
"800","EURX","JPY","EUR","79959095","-133.33000","0","0"
"810","1001","AUD","USD","80049898","0.75000","0","0"
"800","EURX","SIT","EUR","79959468","-199.40000","0","0"
"800","EURX","ROL","EUR","79959180","-40.84000","0","0"
"800","EURX","BRL","EUR","79949695","-3.51720","0","0"
"800","EURG","JPY","EUR","79959486","-135.29000","0","0"
"800","EURX","PLN","EUR","79958976","-4.29500","0","0"
"800","EURB","USD","EUR","79959173","-1.21020","0","0"
"800","EURX","GBP","EUR","79959469","-66.58000","0","0"
"810","1001","AUD","USD","80059898","0.70000","0","0"
"800","EURX","SIT","EUR","79959469","-199.40000","0","0"
"800","EURX","JPY","EUR","79959096","-133.33000","0","0"
"800","EURX","ROL","EUR","79959181","-40.84000","0","0"
"800","EURX","BRL","EUR","79949696","-3.51020","0","0"
"800","EURB","USD","EUR","79959174","-1.20830","0","0"
"800","EURX","PLN","EUR","79958977","-4.29500","0","0"
"810","1001","DEM","USD","80049898","0.60000","0","0"
"800","EURX","SIT","EUR","79959470","-199.40000","0","0"
"800","EURG","JPY","EUR","79959487","-134.52000","0","0"
"800","EURX","JPY","EUR","79959097","-133.27000","0","0"
"800","EURX","ROL","EUR","79959182","-40.88100","0","0"
"800","EURB","USD","EUR","79959175","-1.20810","0","0"
"800","EURX","BRL","EUR","79949697","-3.46610","0","0"
"810","1001","DEM","USD","80059898","0.50000","0","0"
"800","EURX","GBP","EUR","79959470","-66.58000","0","0"
"800","EURX","PLN","EUR","79958978","-4.28560","0","0"
"800","EURX","SIT","EUR","79959471","-199.40000","0","0"
"800","EURX","JPY","EUR","79959098","-133.41000","0","0"
"810","1001","ESP","USD","80049898","0.01000","0","0"
"800","EURX","ROL","EUR","79959183","-41.03600","0","0"
"800","EURX","BRL","EUR","79949698","-3.46670","0","0"
"800","EURG","JPY","EUR","79959488","-134.30000","0","0"
"800","EURX","SIT","EUR","79959472","-199.40000","0","0"
"800","EURB","USD","EUR","79959176","-1.21350","0","0"
"800","EURX","GBP","EUR","79959471","-66.58000","0","0"
"800","EURX","PLN","EUR","79959373","-4.56940","0","0"
"800","EURX","JPY","EUR","79959168","-133.02000","0","0"
"810","1001","ESP","USD","80059898","0.00800","0","0"
"800","EURX","ROL","EUR","79959184","-40.84700","0","0"
"800","EURX","BRL","EUR","79949771","-3.46900","0","0"
"800","EURB","USD","EUR","79959177","-1.23170","0","0"
"800","EURX","SIT","EUR","79959473","-199.40000","0","0"
"800","EURG","JPY","EUR","79959489","-134.73000","0","0"
"800","EURX","GBP","EUR","79959472","-66.74000","0","0"
"810","1001","FRF","USD","80049898","0.18000","0","0"
"800","EURX","ROL","EUR","79959185","-40.84700","0","0"
"800","EURX","JPY","EUR","79959169","-132.43000","0","0"
"800","EURX","BRL","EUR","79949772","-3.46630","0","0"
"800","EURX","SIT","EUR","79959474","-198.54000","0","0"
"800","EURB","USD","EUR","79959178","-1.23170","0","0"
"800","EURX","PLN","EUR","79959374","-4.56940","0","0"
"800","EURX","JPY","EUR","79959170","-131.70000","0","0"
"810","1001","FRF","USD","80059898","0.17000","0","0"
"800","EURX","BRL","EUR","79949773","-3.46630","0","0"
"800","EURX","ROL","EUR","79959186","-40.84700","0","0"
"800","EURG","JPY","EUR","79959490","-133.42000","0","0"
"800","EURB","USD","EUR","79959179","-1.23170","0","0"
"800","EURX","SIT","EUR","79959475","-198.54000","0","0"
"800","EURX","GBP","EUR","79959473","-66.68000","0","0"
"800","EURX","JPY","EUR","79959171","-131.70000","0","0"
"810","1001","GBP","USD","80049898","1.70000","0","0"
"800","EURX","BRL","EUR","79949774","-3.46630","0","0"
"800","EURX","PLN","EUR","79959375","-4.55670","0","0"
"800","EURX","SIT","EUR","79959476","-199.40000","0","0"
"800","EURX","ROL","EUR","79959187","-40.84700","0","0"
"800","EURB","USD","EUR","79959180","-1.23650","0","0"
"800","EURG","JPY","EUR","79959491","-133.42000","0","0"
"800","EURX","GBP","EUR","79959474","-66.76000","0","0"
"800","EURX","JPY","EUR","79959172","-131.70000","0","0"
"810","1001","GBP","USD","80059898","1.60000","0","0"
"800","EURX","BRL","EUR","79949775","-3.48040","0","0"
"800","EURX","SIT","EUR","79959477","-199.40000","0","0"
"800","EURX","ROL","EUR","79959188","-41.10300","0","0"
"800","EURB","USD","EUR","79959181","-1.23340","0","0"
"800","EURX","PLN","EUR","79959376","-4.55830","0","0"
"800","EURX","JPY","EUR","79959173","-132.61000","0","0"
"800","EURG","JPY","EUR","79959492","-133.42000","0","0"
"800","EURX","SIT","EUR","79959478","-199.40000","0","0"
"800","EURB","USD","EUR","79959182","-1.23460","0","0"
"810","1002","AUD","USD","80049898","0.72000","0","0"
"800","EURX","BRL","EUR","79949776","-3.42850","0","0"
"800","EURX","JPY","EUR","79959174","-133.07000","0","0"
"800","EURX","GBP","EUR","79959475","-67.03000","0","0"
"800","EURX","PLN","EUR","79959377","-4.58290","0","0"
"800","EURX","ROL","EUR","79959189","-41.10300","0","0"
"800","EURX","SIT","EUR","79959479","-199.40000","0","0"
"800","EURX","JPY","EUR","79959175","-132.42000","0","0"
"800","EURB","USD","EUR","79959183","-1.23530","0","0"
"800","EURG","JPY","EUR","79959493","-132.53000","0","0"
"800","EURX","BRL","EUR","79949777","-3.44890","0","0"
"810","1002","AUD","USD","80059898","0.70000","0","0"
"800","EURX","ROL","EUR","79959190","-41.10300","0","0"
"800","EURX","JPY","EUR","79959176","-133.28000","0","0"
"800","EURX","GBP","EUR","79959476","-67.08000","0","0"
"800","EURX","SIT","EUR","79959480","-199.40000","0","0"
"800","EURB","USD","EUR","79959184","-1.23720","0","0"
"800","EURX","PLN","EUR","79959378","-4.60600","0","0"
"810","1002","DEM","USD","80049898","0.62000","0","0"
"800","EURX","BRL","EUR","79949778","-3.37710","0","0"
"800","EURX","SIT","EUR","79959481","-199.40000","0","0"
"800","EURG","JPY","EUR","79959494","-132.21000","0","0"
"800","EURX","JPY","EUR","79959177","-134.40000","0","0"
"800","EURX","GBP","EUR","79959477","-67.08000","0","0"
"800","EURB","USD","EUR","79959185","-1.23720","0","0"
"800","EURX","ROL","EUR","79959191","-41.10300","0","0"
"800","EURX","PLN","EUR","79959379","-4.58760","0","0"
"800","EURX","BRL","EUR","79949779","-3.36720","0","0"
"810","1002","DEM","USD","80059898","0.60000","0","0"
"800","EURX","SIT","EUR","79959482","-199.40000","0","0"
"800","EURB","USD","EUR","79959186","-1.23720","0","0"
"800","EURG","JPY","EUR","79959495","-132.43000","0","0"
"800","EURX","GBP","EUR","79959478","-67.08000","0","0"
"800","EURX","JPY","EUR","79959178","-134.40000","0","0"
"810","1002","ESP","USD","80049898","0.00950","0","0"
"800","EURX","PLN","EUR","79959380","-4.58760","0","0"
"800","EURX","ROL","EUR","79959192","-41.10300","0","0"
"800","EURX","SIT","EUR","79959483","-199.40000","0","0"
"800","EURB","USD","EUR","79959187","-1.22480","0","0"
"800","EURX","BRL","EUR","79949780","-3.36720","0","0"
"810","1002","ESP","USD","80059898","0.00750","0","0"
"800","EURG","JPY","EUR","79959496","-131.66000","0","0"
"800","EURX","SIT","EUR","79959484","-199.40000","0","0"
"800","EURB","USD","EUR","79959188","-1.22210","0","0"
"800","EURX","PLN","EUR","79959381","-4.58760","0","0"
"800","EURX","BRL","EUR","79949781","-3.36720","0","0"
"800","EURX","JPY","EUR","79959179","-134.40000","0","0"
"800","EURX","GBP","EUR","79959479","-67.22000","0","0"
"800","EURX","ROL","EUR","79959193","-41.10300","0","0"
"810","1002","FRF","USD","80049898","0.18500","0","0"
"800","EURX","SIT","EUR","79959485","-199.40000","0","0"
"800","EURG","JPY","EUR","79959497","-132.33000","0","0"
"800","EURB","USD","EUR","79959189","-1.22260","0","0"
"800","EURX","BRL","EUR","79949782","-3.35200","0","0"
"800","EURX","PLN","EUR","79959382","-4.57100","0","0"
"810","1002","FRF","USD","80059898","0.17500","0","0"
"800","EURX","SIT","EUR","79959486","-198.90000","0","0"
"800","EURX","JPY","EUR","79959180","-135.27000","0","0"
"800","EURX","GBP","EUR","79959480","-67.39000","0","0"
"800","EURX","BRL","EUR","79949783","-3.36860","0","0"
"800","EURG","JPY","EUR","79959498","-132.33000","0","0"
"800","EURX","ROL","EUR","79959194","-41.10300","0","0"
"800","EURB","USD","EUR","79959190","-1.22650","0","0"
"810","1002","GBP","USD","80049898","1.65000","0","0"
"800","EURX","SIT","EUR","79959487","-198.90000","0","0"
"800","EURX","BRL","EUR","79949784","-3.36430","0","0"
"800","EURX","JPY","EUR","79959181","-134.95000","0","0"
"810","1002","GBP","USD","80059898","1.53000","0","0"
"800","EURB","USD","EUR","79959191","-1.22810","0","0"
"800","EURX","PLN","EUR","79959383","-4.56720","0","0"
"800","EURG","JPY","EUR","79959569","-132.33000","0","0"
"800","EURX","ROL","EUR","79959195","-41.10300","0","0"
"800","EURX","SIT","EUR","79959488","-198.90000","0","0"
"800","EURX","BRL","EUR","79949785","-3.32930","0","0"
"800","EURX","GBP","EUR","79959481","-67.60000","0","0"
"810","1003","AUD","USD","80059898","0.65000","0","0"
"800","EURX","JPY","EUR","79959182","-135.60000","0","0"
"800","EURB","USD","EUR","79959192","-1.22810","0","0"
"800","EURX","SIT","EUR","79959489","-199.73000","0","0"
"810","1003","DEM","USD","80059898","0.45000","0","0"
"800","EURX","BRL","EUR","79949876","-3.50580","0","0"
"800","EURX","PLN","EUR","79959384","-4.58230","0","0"
"800","EURG","JPY","EUR","79959570","-131.50000","0","0"
"800","EURX","ROL","EUR","79959196","-40.96700","0","0"
"800","EURX","GBP","EUR","79959482","-67.95000","0","0"
"800","EURX","SIT","EUR","79959490","-199.73000","0","0"
"800","EURB","USD","EUR","79959193","-1.22810","0","0"
"800","EURX","JPY","EUR","79959183","-136.44000","0","0"
"810","1003","ESP","USD","80059898","0.00750","0","0"
"800","EURX","BRL","EUR","79949877","-3.50580","0","0"
"800","EURX","SIT","EUR","79959491","-199.73000","0","0"
"800","EURX","GBP","EUR","79959483","-67.53000","0","0"
"800","EURX","ROL","EUR","79959197","-40.96700","0","0"
"800","EURB","USD","EUR","79959194","-1.20570","0","0"
"800","EURX","PLN","EUR","79959385","-4.54950","0","0"
"800","EURG","JPY","EUR","79959571","-130.33000","0","0"
"800","EURX","BRL","EUR","79949878","-3.50580","0","0"
"810","1003","FRF","USD","80059898","0.16500","0","0"
"800","EURX","JPY","EUR","79959184","-136.95000","0","0"
"800","EURX","SIT","EUR","79959492","-199.73000","0","0"
"800","EURB","USD","EUR","79959195","-1.20520","0","0"
"800","EURX","BRL","EUR","79949879","-3.52120","0","0"
"800","EURX","GBP","EUR","79959484","-67.53000","0","0"
"800","EURX","ROL","EUR","79959198","-40.96700","0","0"
"810","1003","GBP","USD","80059898","1.53000","0","0"
"800","EURX","SIT","EUR","79959493","-199.73000","0","0"
"800","EURX","PLN","EUR","79959386","-4.58290","0","0"
"800","EURX","BRL","EUR","79949880","-3.53580","0","0"
"800","EURX","JPY","EUR","79959185","-136.95000","0","0"
"800","EURB","USD","EUR","79959196","-1.20500","0","0"
"800","EURG","JPY","EUR","79959572","-130.59000","0","0"
"810","1004","AUD","USD","80049898","0.70000","0","0"
"800","EURX","ROL","EUR","79959268","-40.96700","0","0"
"800","EURX","SIT","EUR","79959494","-199.73000","0","0"
"800","EURX","GBP","EUR","79959485","-67.53000","0","0"
"800","EURX","BRL","EUR","79949881","-3.53840","0","0"
"800","EURX","PLN","EUR","79959387","-4.58290","0","0"
"810","1004","DEM","USD","80049898","0.50000","0","0"
"800","EURB","USD","EUR","79959197","-1.20240","0","0"
"800","EURX","SIT","EUR","79959495","-199.73000","0","0"
"800","EURX","JPY","EUR","79959186","-136.95000","0","0"
"800","EURX","BRL","EUR","79949882","-3.52820","0","0"
"800","EURX","ROL","EUR","79959269","-40.96700","0","0"
"800","EURG","JPY","EUR","79959573","-129.00000","0","0"
"800","EURX","GBP","EUR","79959486","-67.02000","0","0"
"810","1004","ESP","USD","80049898","0.00800","0","0"
"800","EURB","USD","EUR","79959198","-1.20170","0","0"
"800","EURX","SIT","EUR","79959496","-199.73000","0","0"
"800","EURX","JPY","EUR","79959187","-135.71000","0","0"
"800","EURX","BRL","EUR","79949883","-3.53950","0","0"
"800","EURX","PLN","EUR","79959388","-4.58290","0","0"
"810","1004","FRF","USD","80049898","0.17000","0","0"
"800","EURX","ROL","EUR","79959270","-41.15400","0","0"
"800","EURB","USD","EUR","79959268","-1.20170","0","0"
"800","EURX","SIT","EUR","79959497","-199.73000","0","0"
"800","EURX","GBP","EUR","79959487","-67.14000","0","0"
"800","EURX","JPY","EUR","79959188","-135.52000","0","0"
"800","EURX","BRL","EUR","79949884","-3.53950","0","0"
"800","EURG","JPY","EUR","79959574","-128.83000","0","0"
"810","1004","GBP","USD","80049898","1.60000","0","0"
"800","EURX","PLN","EUR","79959389","-4.60010","0","0"
"800","EURB","USD","EUR","79959269","-1.20170","0","0"
"800","EURX","BRL","EUR","79949898","-3.62740","0","0"
"800","EURX","JPY","EUR","79959189","-136.12000","0","0"
"800","EURX","SIT","EUR","79959498","-199.73000","0","0"
